bandwidth,centrality,local_time,Instance,Edges,Nodes,Global Time (s)
1905,Betweenness,0.006316661834716797,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1986,Betweenness,0.0063741207122802734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1295,Betweenness,0.006261110305786133,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1338,Betweenness,0.0063326358795166016,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1353,Betweenness,0.006326913833618164,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1548,Betweenness,0.006122589111328125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1502,Betweenness,0.006384849548339844,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1246,Betweenness,0.006165266036987305,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1306,Betweenness,0.009195327758789062,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1246,Betweenness,0.006864786148071289,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1308,Betweenness,0.006600141525268555,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1070,Betweenness,0.006054401397705078,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1353,Betweenness,0.007057905197143555,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1330,Betweenness,0.005988359451293945,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1343,Betweenness,0.005931854248046875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1319,Betweenness,0.007102012634277344,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1260,Betweenness,0.006035327911376953,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1255,Betweenness,0.006731748580932617,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1278,Betweenness,0.006877899169921875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1269,Betweenness,0.006006479263305664,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1320,Betweenness,0.006167411804199219,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1253,Betweenness,0.006805896759033203,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1131,Betweenness,0.006006717681884766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1425,Harmonic Centrality,0.007748603820800781,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1456,Harmonic Centrality,0.007196903228759766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1315,Harmonic Centrality,0.006186246871948242,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1348,Harmonic Centrality,0.00628352165222168,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1457,Harmonic Centrality,0.006244659423828125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1150,Harmonic Centrality,0.006158351898193359,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1247,Harmonic Centrality,0.00613713264465332,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1867,Harmonic Centrality,0.007246971130371094,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1552,Harmonic Centrality,0.006157875061035156,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1254,Harmonic Centrality,0.0061380863189697266,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1292,Harmonic Centrality,0.0070760250091552734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1374,Harmonic Centrality,0.006170034408569336,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1342,Harmonic Centrality,0.006078958511352539,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1545,Harmonic Centrality,0.007143735885620117,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1319,Harmonic Centrality,0.33968186378479004,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1236,Betweenness,0.006632804870605469,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1101,Betweenness,0.006570339202880859,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1253,Betweenness,0.006921052932739258,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1965,Betweenness,0.00629425048828125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1485,Betweenness,0.006247758865356445,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1672,Betweenness,0.0063364505767822266,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1677,Betweenness,0.006133556365966797,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1269,Betweenness,0.006272792816162109,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1317,Betweenness,0.006139039993286133,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1158,Betweenness,0.006872653961181641,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1309,Betweenness,0.006049156188964844,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1601,Betweenness,0.006218671798706055,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1289,Betweenness,0.006607770919799805,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1274,Betweenness,0.006138801574707031,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1174,Betweenness,0.006104946136474609,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1556,Closeness,0.006584644317626953,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1319,Closeness,0.006236553192138672,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1310,Closeness,0.006277799606323242,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1331,Closeness,0.006922006607055664,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1509,Closeness,0.006308555603027344,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1400,Closeness,0.006234407424926758,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1278,Closeness,0.0059816837310791016,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1904,Closeness,0.006384849548339844,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1584,Closeness,0.006131887435913086,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1279,Closeness,0.006165742874145508,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1149,Closeness,0.0062961578369140625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1302,Closeness,0.0070095062255859375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1281,Closeness,0.006167888641357422,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1489,Closeness,0.0063092708587646484,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1217,Closeness,0.0067272186279296875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1186,Eigenvector,0.006473541259765625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1294,Eigenvector,0.006262063980102539,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1608,Eigenvector,0.006186246871948242,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1374,Eigenvector,0.006075859069824219,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1366,Eigenvector,0.006303548812866211,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1888,Eigenvector,0.006276369094848633,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1546,Eigenvector,0.006801128387451172,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1594,Eigenvector,0.0062372684478759766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1586,Eigenvector,0.0062007904052734375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1283,Eigenvector,0.006378173828125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1607,Eigenvector,0.006245851516723633,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1301,Eigenvector,0.005928754806518555,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1897,Eigenvector,0.006586313247680664,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1549,Eigenvector,0.0061855316162109375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1458,Eigenvector,0.0068187713623046875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1242,Harmonic Centrality,0.006495952606201172,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1204,Harmonic Centrality,0.006136178970336914,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1241,Harmonic Centrality,0.006909847259521484,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1253,Harmonic Centrality,0.006074428558349609,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1374,Harmonic Centrality,0.006284475326538086,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1188,Harmonic Centrality,0.006745338439941406,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1294,Harmonic Centrality,0.006274700164794922,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1252,Harmonic Centrality,0.006174325942993164,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1322,Harmonic Centrality,0.006195545196533203,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1334,Harmonic Centrality,0.006753683090209961,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1229,Harmonic Centrality,0.006217479705810547,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1272,Harmonic Centrality,0.006146669387817383,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1962,Harmonic Centrality,0.006229400634765625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1434,Harmonic Centrality,0.0062329769134521484,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1424,Harmonic Centrality,0.006243705749511719,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1262,Degree,0.006389617919921875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1261,Degree,0.007634639739990234,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1559,Degree,0.006205558776855469,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1325,Degree,0.006031990051269531,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1881,Degree,0.0063114166259765625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1304,Degree,0.0060689449310302734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1565,Degree,0.006166696548461914,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1883,Degree,0.006317138671875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1265,Degree,0.00665736198425293,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1574,Degree,0.006274700164794922,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1245,Degree,0.005952358245849609,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1306,Degree,0.0062410831451416016,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1204,Degree,0.006768465042114258,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1259,Degree,0.006247997283935547,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1170,Degree,0.006102085113525391,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1255,Eigenvector,0.006364345550537109,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1634,Eigenvector,0.007158517837524414,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1271,Eigenvector,0.006030559539794922,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1331,Eigenvector,0.006038188934326172,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1196,Eigenvector,0.006993770599365234,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1293,Eigenvector,0.006882429122924805,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1904,Eigenvector,0.006373405456542969,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1335,Eigenvector,0.0060882568359375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1438,Eigenvector,0.006231546401977539,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1305,Eigenvector,0.006004810333251953,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1287,Eigenvector,0.007012128829956055,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1487,Eigenvector,0.006087303161621094,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1499,Eigenvector,0.0061762332916259766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1419,Eigenvector,0.006118059158325195,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1261,Eigenvector,0.006922721862792969,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1419,Degree,0.00658416748046875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1332,Degree,0.00618433952331543,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1257,Degree,0.0060884952545166016,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1527,Degree,0.006211519241333008,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1580,Degree,0.0071218013763427734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1168,Degree,0.006178855895996094,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1908,Degree,0.006259918212890625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1582,Degree,0.007216930389404297,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1279,Degree,0.0068645477294921875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1295,Degree,0.006170749664306641,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1588,Degree,0.006414651870727539,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1576,Degree,0.0062236785888671875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1568,Degree,0.006066560745239258,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1289,Degree,0.006125450134277344,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1609,Degree,0.0060846805572509766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1274,Degree,0.007323265075683594,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1231,Degree,0.006150960922241211,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1477,Degree,0.006145477294921875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1233,Degree,0.005879640579223633,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1701,Degree,0.007128238677978516,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1330,Degree,0.006086826324462891,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1277,Degree,0.00601649284362793,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1261,Degree,0.006863594055175781,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1584,Degree,0.006204843521118164,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1250,Degree,0.0060389041900634766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1243,Degree,0.006131410598754883,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1221,Degree,0.007129669189453125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1270,Degree,0.0067408084869384766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1183,Degree,0.006307840347290039,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1536,Degree,0.0061130523681640625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1468,Degree,0.0073795318603515625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1239,Degree,0.0061299800872802734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1611,Degree,0.006073474884033203,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1261,Degree,0.00594329833984375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1115,Degree,0.0068738460540771484,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1564,Degree,0.006178140640258789,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1218,Degree,0.005912065505981445,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1222,Degree,0.006160736083984375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1066,Degree,0.006035804748535156,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1307,Degree,0.006229877471923828,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1680,Degree,0.006936073303222656,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1274,Degree,0.006258726119995117,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1304,Degree,0.006081104278564453,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1618,Degree,0.006312847137451172,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1482,Degree,0.006207466125488281,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1490,Degree,0.008439064025878906,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1099,Degree,0.006276130676269531,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1648,Degree,0.007266998291015625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1300,Degree,0.0060939788818359375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1377,Degree,0.00695037841796875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1196,Degree,0.006102561950683594,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1409,Degree,0.006130218505859375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1187,Degree,0.006107330322265625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1275,Degree,0.0060901641845703125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1583,Degree,0.0060443878173828125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1270,Degree,0.007025480270385742,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1294,Degree,0.006170988082885742,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1309,Degree,0.006107330322265625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1284,Degree,0.0061304569244384766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1303,Degree,0.007056474685668945,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1587,Betweenness,0.0063648223876953125,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1235,Betweenness,0.006101131439208984,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1626,Betweenness,0.00640559196472168,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1328,Betweenness,0.005964040756225586,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1333,Betweenness,0.00619053840637207,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1608,Betweenness,0.006085395812988281,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1414,Betweenness,0.006157398223876953,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1603,Betweenness,0.006223201751708984,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1326,Betweenness,0.00606989860534668,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1268,Betweenness,0.007852554321289062,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1353,Betweenness,0.006173610687255859,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1614,Betweenness,0.006253719329833984,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1423,Betweenness,0.006378650665283203,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1281,Betweenness,0.006171464920043945,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1277,Betweenness,0.006009817123413086,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1504,Degree,0.006319999694824219,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1249,Degree,0.006090641021728516,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1433,Degree,0.0062160491943359375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1183,Degree,0.0061702728271484375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1380,Degree,0.007066488265991211,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1294,Degree,0.0061910152435302734,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1082,Degree,0.0059490203857421875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1486,Degree,0.00704193115234375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1609,Degree,0.0060312747955322266,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1314,Degree,0.006175994873046875,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1162,Degree,0.00689387321472168,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1348,Degree,0.006285905838012695,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1535,Degree,0.00608062744140625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1656,Degree,0.006392478942871094,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1387,Degree,0.006116390228271484,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1504,Degree,0.3384673595428467,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1359,Degree,0.0061609745025634766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1595,Degree,0.006358146667480469,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1459,Degree,0.006186008453369141,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1508,Degree,0.006203174591064453,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1319,Degree,0.0062029361724853516,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1621,Degree,0.006972551345825195,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1450,Degree,0.006228446960449219,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1436,Degree,0.006131887435913086,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1557,Degree,0.006114482879638672,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1305,Degree,0.00626683235168457,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1322,Degree,0.005974292755126953,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1550,Degree,0.006099700927734375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1330,Degree,0.006907939910888672,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1271,Degree,0.006165266036987305,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1241,Eigenvector,0.32494306564331055,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1170,Eigenvector,0.0063440799713134766,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1594,Eigenvector,0.0063059329986572266,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1287,Eigenvector,0.006127595901489258,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1399,Eigenvector,0.006263256072998047,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1277,Eigenvector,0.006223201751708984,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1653,Eigenvector,0.007230043411254883,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1357,Eigenvector,0.0062618255615234375,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1340,Eigenvector,0.006229400634765625,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1271,Eigenvector,0.006050825119018555,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1312,Eigenvector,0.006281614303588867,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1504,Eigenvector,0.006113767623901367,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1387,Eigenvector,0.006342649459838867,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1303,Eigenvector,0.006334781646728516,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1501,Eigenvector,0.006324291229248047,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1588,PageRank,0.00655817985534668,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1344,PageRank,0.007331371307373047,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1083,PageRank,0.006475210189819336,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1421,PageRank,0.007811307907104492,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1478,PageRank,0.006303310394287109,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1497,PageRank,0.006749629974365234,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1281,PageRank,0.006006479263305664,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1375,PageRank,0.006237983703613281,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1347,PageRank,0.006743192672729492,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1260,PageRank,0.006036996841430664,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
1326,PageRank,0.006175518035888672,vsp_finan512_scagr7-2c_rlfddd,3432,2000,13.71623706817627
